batch_id,status,class,true_class_cn,confidence,source_path,batch_image_path,batch_label_path,selected_at,annotated_at,notes
batch_003,selected,powder,凸粉,0.697167,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901135849对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901135849对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901135849对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,powder,凸粉,0.735783,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901141432对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901141432对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901141432对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,powder,凸粉,0.722857,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901141500对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901141500对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901141500对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,powder,凸粉,0.811281,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901101521对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901101521对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901101521对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,powder,凸粉,0.595877,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901110638对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901110638对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901110638对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,powder,凸粉,0.584565,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901135415对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901135415对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901135415对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,powder,凸粉,0.497002,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901140859对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901140859对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901140859对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,powder,凸粉,0.828300,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901101442对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901101442对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901101442对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,powder,凸粉,0.706069,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901135818对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901135818对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901135818对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,powder,凸粉,0.656292,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901135935对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901135935对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901135935对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,powder,凸粉,0.613452,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901140929对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901140929对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901140929对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,powder,凸粉,0.683274,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901141408对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901141408对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901141408对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,powder,凸粉,0.591488,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Convex powder\凸粉20180901140848对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\powder__凸粉20180901140848对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\powder__凸粉20180901140848对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,stain,脏点,0.516048,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180912100912对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180912100912对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180912100912对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,stain,脏点,0.510159,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180911135350对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180911135350对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180911135350对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,stain,脏点,0.951380,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910092816对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180910092816对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180910092816对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,stain,脏点,0.368765,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180907104717对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180907104717对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180907104717对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,stain,脏点,0.484169,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180911135453对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180911135453对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180911135453对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,stain,脏点,0.958701,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180910092947对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180910092947对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180910092947对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,stain,脏点,0.410461,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180912095430对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180912095430对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180912095430对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,stain,脏点,0.647105,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180907111616对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180907111616对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180907111616对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,stain,脏点,0.511865,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180831160939对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180831160939对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180831160939对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,stain,脏点,0.345346,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180912100550对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180912100550对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180912100550对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,stain,脏点,0.648306,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180912104234对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180912104234对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180912104234对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,stain,脏点,0.732863,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180903100651对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180903100651对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180903100651对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,stain,脏点,0.637730,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180831153139对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180831153139对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180831153139对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,stain,脏点,0.850844,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Dirty spot\脏点20180912144056对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\stain__脏点20180912144056对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\stain__脏点20180912144056对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,crack,涂层开裂,0.997255,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905154747对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905154747对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905154747对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,crack,涂层开裂,0.702065,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905140826对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905140826对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905140826对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,crack,涂层开裂,0.968351,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905161452对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905161452对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905161452对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,crack,涂层开裂,0.948761,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905143436对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905143436对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905143436对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,crack,涂层开裂,0.998237,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905154731对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905154731对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905154731对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,crack,涂层开裂,0.963078,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905144843对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905144843对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905144843对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,crack,涂层开裂,0.917160,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905143304对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905143304对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905143304对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,crack,涂层开裂,0.830960,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905151530对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905151530对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905151530对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,crack,涂层开裂,0.585386,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905141514对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905141514对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905141514对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,crack,涂层开裂,0.977210,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905150415对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905150415对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905150415对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,crack,涂层开裂,0.425040,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905140900对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905140900对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905140900对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,crack,涂层开裂,0.737799,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905140815对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905140815对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905140815对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,crack,涂层开裂,0.944448,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905161423对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905161423对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905161423对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,crack,涂层开裂,0.967999,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\Coating cracking\涂层开裂20180905144822对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\crack__涂层开裂20180905144822对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\crack__涂层开裂20180905144822对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,transverse_bump,横条压凹,0.999057,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903105728对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903105728对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903105728对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,transverse_bump,横条压凹,0.998571,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903105422对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903105422对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903105422对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,transverse_bump,横条压凹,0.984174,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903102147对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903102147对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903102147对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,transverse_bump,横条压凹,0.883757,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903105949对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903105949对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903105949对照样本.txt,2026-06-22T15:18:18,,
batch_003,selected,transverse_bump,横条压凹,0.999023,D:\code\VisualInspection\铝型材缺陷图\data\ali2018\The transverse strip is dented\横条压凹20180903104545对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\images\transverse_bump__横条压凹20180903104545对照样本.jpg,D:\code\VisualInspection\铝型材缺陷图\data\yolo_stage3_manual\batches\batch_003\labels\transverse_bump__横条压凹20180903104545对照样本.txt,2026-06-22T15:18:18,,
